CustomerID,TotalRevenue,TotalItemsPurchased,AvgOrderValue,FirstPurchaseDate,LastPurchaseDate,CustomerTenureDays,RecencyDays,TotalOrders
15083.0,88.2,38,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,0,257,1
15087.0,306.94,470,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,0,282,1
15088.0,1160.07,460,580.035,2011-10-03 14:05:00,2011-11-18 13:14:00,45,21,2
15089.0,2420.84,1359,403.47333333333336,2011-08-03 14:14:00,2011-11-29 16:31:00,118,10,6
15090.0,381.32,208,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,0,308,1
15091.0,480.71,346,480.71,2011-10-03 12:47:00,2011-10-03 12:47:00,0,68,1
15092.0,457.81,135,228.905,2011-03-01 12:24:00,2011-05-08 14:10:00,68,215,2
15093.0,4597.02,3760,766.1700000000001,2010-12-02 18:25:00,2011-11-21 13:09:00,353,18,6
15095.0,1370.6,1079,342.65,2011-05-20 14:27:00,2011-08-28 12:01:00,99,104,4
15096.0,219.39,120,219.39,2011-10-28 10:27:00,2011-10-28 10:27:00,0,43,1
15097.0,248.08,170,248.08,2011-12-05 14:03:00,2011-12-05 14:03:00,0,4,1
15098.0,39916.5,121,13305.5,2011-06-10 15:22:00,2011-06-10 15:33:00,0,182,3
15099.0,410.48,343,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,0,84,1
15100.0,876.0,80,292.0,2010-12-01 09:09:00,2011-01-10 10:35:00,40,334,3
15101.0,317.53000000000003,241,158.76500000000001,2010-12-15 12:54:00,2011-12-01 10:18:00,350,9,2
15103.0,703.36,329,351.68,2011-09-14 13:54:00,2011-11-08 14:53:00,55,31,2
15104.0,1027.44,637,513.72,2011-03-02 14:16:00,2011-05-27 12:29:00,85,197,2
15105.0,2298.93,1211,328.4185714285714,2011-07-28 10:09:00,2011-11-21 16:54:00,116,18,7
15106.0,1422.52,1181,284.504,2011-03-15 12:52:00,2011-11-22 09:16:00,251,18,5
15107.0,319.5,170,53.25,2010-12-02 13:45:00,2011-02-01 14:46:00,61,311,6
15108.0,1300.25,499,325.0625,2011-04-26 10:54:00,2011-07-21 10:24:00,85,142,4
15109.0,484.95,131,484.95,2011-04-08 09:58:00,2011-04-08 09:58:00,0,246,1
15110.0,996.1,246,249.025,2011-01-25 11:41:00,2011-11-16 11:16:00,294,24,4
15111.0,1567.48,710,522.4933333333333,2010-12-02 11:45:00,2011-11-10 16:58:00,343,29,3
15113.0,3609.33,2386,1203.11,2011-10-16 15:27:00,2011-11-30 08:23:00,44,10,3
15114.0,2760.56,3096,276.056,2011-02-11 08:45:00,2011-11-09 15:05:00,271,30,10
15115.0,340.11,157,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,0,18,1
15116.0,1352.75,648,338.1875,2011-05-19 08:50:00,2011-11-22 12:25:00,187,18,4
15117.0,1551.78,1948,310.356,2011-05-08 12:38:00,2011-11-25 08:12:00,200,15,5
15118.0,244.8,1440,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,0,134,1
15119.0,266.4,88,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,0,246,1
15120.0,358.82,296,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,0,134,1
15121.0,457.72,199,228.86,2011-02-24 12:41:00,2011-10-20 14:51:00,238,50,2
15122.0,1633.78,800,544.5933333333334,2011-02-15 09:59:00,2011-08-17 16:48:00,183,114,3
15123.0,2199.31,1195,1099.655,2011-05-17 14:57:00,2011-12-02 13:12:00,198,7,2
15124.0,184.19,233,92.095,2011-06-01 09:06:00,2011-11-17 10:09:00,169,23,2
15125.0,11528.48,6193,768.5653333333333,2011-03-14 09:59:00,2011-11-14 13:57:00,245,25,15
15127.0,406.53,251,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,0,66,1
15128.0,1471.0,1343,367.75,2011-05-04 12:32:00,2011-10-10 13:54:00,159,60,4
15129.0,3447.4,1794,313.40000000000003,2011-02-21 09:09:00,2011-10-20 14:40:00,241,50,11
15130.0,330.11,197,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,0,170,1
15132.0,977.9300000000001,679,195.586,2011-03-22 12:02:00,2011-11-21 17:10:00,244,18,5
15133.0,982.42,680,327.4733333333333,2011-02-11 10:38:00,2011-08-04 10:44:00,174,128,3
15134.0,1387.99,887,173.49875,2011-04-13 11:05:00,2011-11-25 08:55:00,225,15,8
15135.0,139.05,43,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,0,239,1
15136.0,1286.7,776,321.675,2011-09-04 16:05:00,2011-12-07 12:26:00,93,3,4
15139.0,178.95999999999998,208,89.47999999999999,2011-01-07 12:44:00,2011-04-14 11:39:00,96,240,2
15140.0,2354.25,1572,336.32142857142856,2011-03-20 14:37:00,2011-10-18 14:07:00,211,52,7
15142.0,498.74,365,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,0,46,1
15143.0,259.45,150,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,0,226,1
15144.0,6580.44,3050,387.0847058823529,2011-01-31 13:17:00,2011-12-01 15:12:00,304,8,17
15145.0,1194.73,756,298.6825,2011-04-05 15:20:00,2011-12-05 17:21:00,244,4,4
15146.0,1327.16,1473,663.58,2011-02-21 13:07:00,2011-06-28 12:09:00,126,165,2
15147.0,623.5,366,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,0,240,1
15148.0,301.29,187,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,0,11,1
15149.0,520.8,128,520.8,2011-07-29 10:58:00,2011-07-29 10:58:00,0,134,1
15150.0,5314.47,3658,531.447,2011-03-15 14:21:00,2011-11-22 12:52:00,251,17,10
15152.0,4745.69,2704,365.0530769230769,2011-06-05 15:36:00,2011-11-30 12:32:00,177,10,13
15153.0,329.25,198,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,0,31,1
15154.0,296.42,104,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,0,75,1
15156.0,961.49,597,320.49666666666667,2011-11-06 12:41:00,2011-12-08 18:22:00,32,1,3
15157.0,1936.07,2392,645.3566666666667,2010-12-16 13:44:00,2011-12-06 11:28:00,354,4,3
15158.0,401.40000000000003,198,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,0,45,1
15159.0,18641.01,11441,621.367,2010-12-13 15:44:00,2011-12-08 12:05:00,359,2,30
15160.0,158.16,84,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,0,357,1
15163.0,304.46999999999997,186,152.23499999999999,2011-05-31 15:22:00,2011-11-21 13:10:00,173,18,2
15164.0,843.05,360,281.01666666666665,2011-01-04 14:21:00,2011-10-02 12:05:00,270,69,3
15165.0,487.75,160,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,0,373,1
15167.0,163.0,67,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,0,321,1
15168.0,106.56,52,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,0,26,1
15171.0,1289.5,290,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,0,331,1
15172.0,1624.05,1611,324.81,2011-04-17 11:56:00,2011-12-01 11:51:00,227,9,5
15174.0,135.75,145,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,0,323,1
15175.0,224.14,454,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,0,72,1
15178.0,40.5,30,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,0,260,1
15179.0,2206.95,1938,441.39,2011-01-24 13:48:00,2011-11-21 12:53:00,300,18,5
15180.0,87.5,36,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,0,367,1
15181.0,689.48,544,229.82666666666668,2011-03-15 12:03:00,2011-10-04 13:58:00,203,66,3
15182.0,622.85,253,311.425,2011-03-16 12:42:00,2011-07-08 13:37:00,114,154,2
15184.0,406.76,223,203.38,2011-06-02 12:06:00,2011-11-10 13:41:00,161,29,2
15185.0,310.62,666,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,0,70,1
15186.0,411.40999999999997,215,205.70499999999998,2011-06-24 14:54:00,2011-11-25 14:58:00,154,14,2
15187.0,4777.18,1887,298.57375,2011-05-11 13:49:00,2011-12-08 11:56:00,210,2,16
15189.0,16225.39,6149,395.74121951219513,2011-01-11 12:29:00,2011-12-08 13:22:00,331,1,41
15192.0,1044.32,918,348.1066666666666,2010-12-09 14:56:00,2011-08-12 11:41:00,245,120,3
15193.0,499.32,144,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,0,61,1
15194.0,7616.53,5703,507.76866666666666,2010-12-06 15:00:00,2011-12-06 15:10:00,365,3,15
15195.0,3861.0,1404,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,0,3,1
15197.0,1079.61,469,359.86999999999995,2010-12-16 18:01:00,2011-11-29 10:00:00,347,11,3
15198.0,193.64,120,96.82,2011-08-07 15:16:00,2011-09-08 14:42:00,31,92,2
15199.0,1268.7,396,317.175,2011-02-04 14:04:00,2011-10-11 15:12:00,249,59,4
15201.0,1236.54,1210,247.308,2011-04-06 14:02:00,2011-09-13 14:53:00,160,87,5
15203.0,1827.8,1753,304.6333333333333,2011-02-01 12:29:00,2011-11-14 08:16:00,285,26,6
15204.0,316.58,258,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,0,357,1
15205.0,653.24,378,326.62,2011-08-04 16:07:00,2011-09-15 19:36:00,42,85,2
15206.0,420.3,162,105.075,2011-03-09 08:59:00,2011-11-29 13:41:00,265,10,4
15208.0,870.12,316,174.024,2010-12-21 13:03:00,2011-12-08 17:24:00,352,1,5
15210.0,331.18,228,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,0,225,1
15211.0,894.41,240,447.205,2010-12-09 16:08:00,2011-10-10 13:31:00,304,60,2
15212.0,101.8,36,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,0,241,1
15213.0,328.34999999999997,272,164.17499999999998,2011-01-14 11:05:00,2011-01-25 12:21:00,11,319,2
15214.0,1661.44,1254,207.68,2011-04-11 09:46:00,2011-12-08 12:07:00,241,2,8
15215.0,734.9399999999999,225,244.98,2011-09-04 12:24:00,2011-10-24 11:41:00,49,47,3
15216.0,96.6,28,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,0,88,1
15218.0,5756.89,3329,523.3536363636364,2011-01-25 11:20:00,2011-11-29 11:48:00,308,11,11
15219.0,305.75,45,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,0,176,1
15220.0,1778.96,1393,296.49333333333334,2011-03-04 10:24:00,2011-10-19 12:39:00,229,52,6
15221.0,403.25,43,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,0,366,1
15222.0,585.0,440,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,0,319,1
15223.0,755.75,213,377.875,2011-04-04 12:17:00,2011-04-28 11:31:00,23,226,2
15224.0,322.08,152,161.04,2010-12-12 12:34:00,2010-12-16 15:02:00,4,358,2
15225.0,409.4,226,409.4,2011-04-19 14:51:00,2011-04-19 14:51:00,0,234,1
15226.0,154.41,71,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,0,311,1
15227.0,1219.4,750,243.88000000000002,2011-01-26 15:31:00,2011-11-03 11:59:00,280,37,5
15228.0,3386.71,2255,846.6775,2011-02-18 09:04:00,2011-10-04 13:56:00,228,66,4
15230.0,429.6,351,214.8,2011-04-13 11:04:00,2011-04-14 14:39:00,1,239,2
15232.0,612.06,686,306.03,2011-07-22 12:21:00,2011-08-18 16:27:00,27,113,2
15234.0,197.0,196,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,0,277,1
15235.0,2247.51,1324,187.29250000000002,2010-12-01 17:22:00,2011-05-06 09:44:00,155,218,12
15236.0,321.05,269,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,0,299,1
15237.0,1412.32,1071,353.08,2011-04-26 15:04:00,2011-12-08 09:46:00,225,2,4
15238.0,1071.99,692,357.33,2011-06-08 16:00:00,2011-11-10 14:28:00,154,29,3
15239.0,780.59,594,390.295,2011-09-22 09:53:00,2011-11-29 14:14:00,68,10,2
15240.0,1706.57,1369,341.31399999999996,2011-02-01 08:23:00,2011-10-26 09:50:00,267,45,5
15241.0,1756.44,1818,219.555,2011-03-01 11:02:00,2011-10-04 09:05:00,216,67,8
15243.0,316.68,185,316.68,2011-09-26 14:12:00,2011-09-26 14:12:00,0,74,1
15244.0,631.5699999999999,405,315.78499999999997,2011-04-05 15:12:00,2011-10-05 13:19:00,182,65,2
15245.0,2515.84,1784,838.6133333333333,2011-03-23 13:42:00,2011-07-28 18:56:00,127,134,3
15246.0,514.15,247,257.075,2010-12-16 09:46:00,2011-04-15 14:45:00,120,238,2
15247.0,356.0,160,356.0,2011-08-09 12:52:00,2011-08-09 12:52:00,0,122,1
15249.0,6688.46,3577,514.496923076923,2011-03-28 12:49:00,2011-11-08 11:45:00,224,32,13
15251.0,10484.99,6171,953.180909090909,2011-04-12 10:38:00,2011-11-30 15:02:00,232,9,11
15252.0,740.78,522,370.39,2011-06-09 14:15:00,2011-11-03 13:30:00,146,36,2
15253.0,918.1999999999999,866,183.64,2011-06-23 12:19:00,2011-11-23 16:22:00,153,16,5
15254.0,300.36,275,300.36,2011-08-04 15:04:00,2011-08-04 15:04:00,0,127,1
15255.0,890.85,489,890.85,2011-10-04 12:43:00,2011-10-04 12:43:00,0,67,1
15256.0,98.45,55,98.45,2011-07-14 11:47:00,2011-07-14 11:47:00,0,149,1
15257.0,317.15,46,317.15,2011-03-01 12:58:00,2011-03-01 12:58:00,0,283,1
15258.0,623.16,142,311.58,2011-05-06 14:16:00,2011-06-24 12:30:00,48,169,2
15260.0,1810.77,885,258.68142857142857,2010-12-02 12:09:00,2011-08-31 13:55:00,272,100,7
15261.0,254.82,270,254.82,2011-07-27 15:20:00,2011-07-27 15:20:00,0,135,1
15262.0,178.95,73,178.95,2011-01-20 12:16:00,2011-01-20 12:16:00,0,324,1
15263.0,156.51,89,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,0,107,1
15264.0,393.74,265,393.74,2011-10-06 13:49:00,2011-10-06 13:49:00,0,64,1
15265.0,1506.1200000000001,612,753.0600000000001,2011-04-18 12:16:00,2011-07-11 14:46:00,84,151,2
15266.0,119.3,18,119.3,2011-01-05 13:40:00,2011-01-05 13:40:00,0,338,1
15267.0,1717.36,944,343.472,2011-06-10 10:24:00,2011-11-17 15:59:00,160,22,5
15269.0,408.8,26,408.8,2011-11-16 09:32:00,2011-11-16 09:32:00,0,24,1
15270.0,2379.49,1521,339.9271428571428,2011-02-02 13:25:00,2011-11-24 09:24:00,294,16,7
15271.0,2507.07,1262,167.138,2010-12-09 13:47:00,2011-12-02 14:11:00,358,7,15
15272.0,721.94,310,360.97,2011-09-14 16:36:00,2011-10-13 12:59:00,28,57,2
15274.0,716.5699999999999,619,358.28499999999997,2011-11-21 14:17:00,2011-12-05 16:57:00,14,4,2
15275.0,615.14,498,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,0,38,1
15276.0,135.31,64,135.31,2011-10-04 16:39:00,2011-10-04 16:39:00,0,66,1
15277.0,255.9,205,255.9,2011-10-24 10:08:00,2011-10-24 10:08:00,0,47,1
15279.0,290.51,189,290.51,2010-12-20 10:48:00,2010-12-20 10:48:00,0,355,1
15280.0,113.12,154,113.12,2011-06-20 17:14:00,2011-06-20 17:14:00,0,172,1
15281.0,2332.15,1211,259.1277777777778,2011-01-10 15:51:00,2011-10-12 09:10:00,274,59,9
15286.0,240.55,55,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,0,50,1
15287.0,486.69,433,243.345,2011-09-30 12:30:00,2011-11-17 15:34:00,48,22,2
15288.0,2306.52,775,461.304,2010-12-09 13:59:00,2011-10-27 16:58:00,322,43,5
15289.0,939.78,1008,313.26,2011-04-04 12:44:00,2011-11-10 13:49:00,220,29,3
15290.0,7943.22,4501,441.29,2010-12-15 16:03:00,2011-12-05 11:39:00,354,5,18
15291.0,4668.3,2103,311.22,2010-12-01 09:32:00,2011-11-14 11:02:00,348,26,15
15292.0,180.94,56,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,0,201,1
15296.0,3672.86,1766,612.1433333333333,2011-01-17 11:57:00,2011-10-20 11:47:00,275,51,6
15297.0,641.94,292,213.98000000000002,2011-10-07 09:42:00,2011-11-29 16:32:00,53,10,3
15298.0,4799.9,3116,399.9916666666666,2010-12-08 13:55:00,2011-12-07 17:17:00,364,2,12
15299.0,4507.01,2948,643.8585714285715,2010-12-02 16:48:00,2011-10-03 14:19:00,304,67,7
15300.0,496.44,292,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,0,64,1
15301.0,5070.35,2775,422.5291666666667,2010-12-06 12:21:00,2011-10-20 09:57:00,317,51,12
15303.0,574.02,248,574.02,2011-02-22 13:59:00,2011-02-22 13:59:00,0,290,1
15304.0,694.4,104,86.8,2010-12-06 11:42:00,2011-10-10 10:23:00,307,61,8
15306.0,1174.35,810,391.45,2011-07-14 15:22:00,2011-10-06 12:56:00,83,64,3
15307.0,205.3,37,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,0,96,1
15308.0,310.46999999999997,175,310.46999999999997,2011-03-10 13:08:00,2011-03-10 13:08:00,0,274,1
15311.0,60767.9,38194,667.7791208791209,2010-12-01 09:41:00,2011-12-09 12:00:00,373,1,91
15312.0,924.85,516,231.2125,2010-12-20 12:51:00,2011-09-25 13:10:00,279,75,4
15313.0,52.0,25,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,0,110,1
15314.0,327.96999999999997,313,327.96999999999997,2011-05-24 14:39:00,2011-05-24 14:39:00,0,199,1
15315.0,570.5,862,285.25,2011-08-15 15:17:00,2011-10-06 12:51:00,51,64,2
15316.0,165.0,100,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,0,327,1
15318.0,312.62,642,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,0,4,1
15319.0,204.5,175,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,0,284,1
15320.0,267.13,326,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,0,44,1
15321.0,2748.31,1181,916.1033333333334,2011-02-21 11:10:00,2011-09-30 09:40:00,220,71,3
15322.0,679.68,416,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,0,86,1
15325.0,162.29,232,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,0,104,1
15326.0,311.71,386,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,0,334,1
15327.0,208.75,116,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,0,53,1
15329.0,1049.7,486,349.90000000000003,2011-06-21 10:37:00,2011-10-31 15:36:00,132,39,3
15330.0,714.9599999999999,1312,357.47999999999996,2011-10-10 12:30:00,2011-11-07 17:50:00,28,32,2
15332.0,1661.06,652,415.265,2010-12-05 12:00:00,2010-12-08 14:43:00,3,366,4
15333.0,1028.56,344,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,0,208,1
15334.0,351.67,274,117.22333333333334,2011-06-19 13:51:00,2011-07-06 11:22:00,16,157,3
15335.0,173.97,80,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,0,54,1
15339.0,574.07,416,287.035,2011-01-25 13:15:00,2011-10-04 12:51:00,251,66,2
15341.0,2020.52,812,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,0,81,1
15342.0,406.09,283,406.09,2011-08-02 10:19:00,2011-08-02 10:19:00,0,130,1
15343.0,364.5,84,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,0,87,1
15344.0,563.94,116,187.98000000000002,2011-09-26 14:48:00,2011-12-09 10:45:00,73,1,3
15345.0,393.54,81,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,0,46,1
15346.0,252.42,144,252.42,2011-01-11 11:18:00,2011-01-11 11:18:00,0,333,1
15347.0,201.6,130,201.6,2010-12-08 15:25:00,2010-12-08 15:25:00,0,366,1
15348.0,158.04,84,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,0,72,1
15349.0,473.81,327,236.905,2011-06-05 15:46:00,2011-07-04 16:06:00,29,158,2
15350.0,115.64999999999999,51,115.64999999999999,2010-12-01 13:33:00,2010-12-01 13:33:00,0,373,1
15351.0,1960.11,753,280.0157142857143,2010-12-05 11:49:00,2011-11-27 12:52:00,357,12,7
15353.0,777.02,343,388.51,2010-12-07 11:49:00,2011-03-30 12:15:00,113,255,2
15355.0,277.05,45,138.525,2011-10-17 15:22:00,2011-11-10 13:44:00,23,29,2
15356.0,2766.5,1673,276.65,2010-12-06 14:05:00,2011-11-08 13:11:00,336,31,10
15358.0,8347.2,7050,379.41818181818184,2010-12-09 10:04:00,2011-12-05 09:04:00,360,5,22
15360.0,427.93,223,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,0,40,1
15361.0,418.92,336,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,0,362,1
15363.0,326.0,144,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,0,373,1
15364.0,913.19,493,456.595,2011-03-30 13:39:00,2011-09-05 09:46:00,158,96,2
15365.0,2314.32,1084,330.6171428571429,2011-01-28 13:08:00,2011-11-14 08:29:00,289,26,7
15366.0,602.51,621,301.255,2010-12-16 15:59:00,2011-09-25 15:01:00,282,75,2
15367.0,1877.59,1057,469.3975,2011-03-09 13:53:00,2011-10-13 14:13:00,218,57,4
15368.0,446.94,230,446.94,2011-11-18 14:42:00,2011-11-18 14:42:00,0,21,1
15370.0,2386.05,830,340.86428571428576,2011-01-11 11:32:00,2011-10-30 10:58:00,291,41,7
15372.0,2007.4,2924,2007.4,2011-07-25 16:39:00,2011-07-25 16:39:00,0,137,1
15373.0,2415.91,500,201.32583333333332,2010-12-03 14:40:00,2011-12-01 15:05:00,363,8,12
15374.0,168.0,126,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,0,129,1
15376.0,1233.36,619,411.11999999999995,2011-05-01 13:45:00,2011-10-30 15:04:00,182,40,3
15379.0,3703.29,2305,529.0414285714286,2010-12-16 13:02:00,2011-06-23 13:13:00,189,169,7
15380.0,1690.26,376,338.052,2010-12-09 15:01:00,2011-12-01 12:13:00,356,9,5
15381.0,596.85,171,298.425,2011-03-16 13:44:00,2011-05-10 11:55:00,54,214,2
15382.0,5955.71,4012,992.6183333333333,2011-02-17 12:01:00,2011-11-25 10:58:00,280,15,6
15384.0,642.41,596,321.205,2010-12-15 11:34:00,2011-06-23 10:57:00,189,170,2
15385.0,316.88,161,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,0,40,1
15386.0,394.14,446,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,0,186,1
15388.0,140.54,88,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,0,270,1
15389.0,500.0,400,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,0,172,1
15392.0,1535.53,1277,383.8825,2010-12-14 15:50:00,2011-12-05 11:01:00,355,5,4
15393.0,231.86,150,115.93,2011-03-03 16:58:00,2011-11-23 16:48:00,264,16,2
15394.0,2183.54,910,545.885,2010-12-16 12:46:00,2011-11-30 11:49:00,348,10,4
15395.0,107.45,17,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,0,326,1
15396.0,288.18,122,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,0,113,1
15397.0,94.0,20,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,0,290,1
15398.0,1345.53,769,672.765,2011-09-22 14:56:00,2011-11-23 16:47:00,62,16,2
15399.0,815.77,611,271.92333333333335,2011-09-21 15:57:00,2011-12-08 13:04:00,77,1,3
15400.0,716.2,390,143.24,2011-03-06 11:27:00,2011-09-08 13:57:00,186,92,5
15402.0,626.77,694,313.385,2011-05-27 13:32:00,2011-07-14 12:17:00,47,149,2
15405.0,349.1,193,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,0,189,1
15406.0,510.71,254,255.355,2011-02-11 16:19:00,2011-11-08 13:22:00,269,31,2
15407.0,1056.44,558,264.11,2011-02-07 13:18:00,2011-11-06 11:55:00,271,34,4
15408.0,267.18,106,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,0,264,1
15410.0,3450.84,1200,431.355,2011-03-23 10:15:00,2011-09-16 14:47:00,177,84,8
15411.0,1358.88,530,339.72,2011-06-10 12:30:00,2011-11-13 15:19:00,156,26,4
15412.0,190.53,108,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,0,171,1
15414.0,774.9,443,258.3,2011-04-11 13:45:00,2011-11-30 09:50:00,232,10,3
15415.0,572.81,575,572.81,2011-01-30 14:13:00,2011-01-30 14:13:00,0,313,1
15416.0,3984.32,2090,996.08,2011-03-02 08:41:00,2011-10-06 09:38:00,218,65,4
15417.0,508.8,284,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,0,85,1
15419.0,135.86,230,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,0,25,1
15421.0,950.36,500,237.59,2011-02-02 14:36:00,2011-10-12 09:20:00,251,59,4
15422.0,97.7,38,48.85,2011-01-20 14:17:00,2011-01-20 16:17:00,0,323,2
15423.0,43.5,101,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,0,38,1
15424.0,383.34,554,191.67,2011-03-30 13:00:00,2011-03-30 13:02:00,0,254,2
15426.0,1447.39,674,289.478,2010-12-05 13:55:00,2011-11-20 15:36:00,350,19,5
15427.0,1483.14,1013,494.38000000000005,2011-10-23 14:47:00,2011-11-06 14:29:00,13,33,3
15428.0,93.78,102,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,0,15,1
15429.0,397.35,380,198.675,2011-09-25 13:42:00,2011-11-13 12:28:00,48,27,2
15432.0,171.19,65,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,0,23,1
15433.0,533.3,534,266.65,2011-03-17 14:12:00,2011-05-10 10:45:00,53,214,2
15434.0,1041.48,647,208.296,2011-05-23 14:18:00,2011-12-01 13:33:00,191,8,5
15435.0,149.29,54,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,0,22,1
15436.0,1122.53,613,374.1766666666667,2011-04-19 16:52:00,2011-11-27 16:05:00,221,12,3
15437.0,200.16,79,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,0,262,1
15438.0,156.57999999999998,59,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,0,131,1
15440.0,383.68,197,127.89333333333333,2011-05-15 11:30:00,2011-10-16 12:16:00,154,55,3
15442.0,594.0,120,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,0,249,1
15443.0,3236.91,1663,462.4157142857143,2011-01-23 13:25:00,2011-12-08 10:40:00,318,2,7
15444.0,1418.26,764,709.13,2011-10-30 16:12:00,2011-11-30 17:37:00,31,9,2
15445.0,113.5,58,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,0,264,1
15447.0,155.17,85,155.17,2011-01-13 11:26:00,2011-01-13 11:26:00,0,331,1
15448.0,494.64,232,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,0,313,1
15449.0,974.52,812,324.84,2011-03-23 10:43:00,2011-11-13 15:02:00,235,26,3
15450.0,429.84,376,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,0,30,1
15452.0,538.73,283,179.57666666666668,2011-03-20 15:21:00,2011-11-10 12:13:00,234,30,3
15453.0,1388.37,845,198.3385714285714,2011-06-05 12:37:00,2011-12-08 10:59:00,185,2,7
15454.0,179.1,86,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,0,362,1
15456.0,447.21999999999997,660,149.07333333333332,2010-12-15 15:34:00,2011-03-01 13:51:00,75,283,3
